Date,Open,High,Low,Close
8/8/2019,94.97,96.03,92.98,93.38
8/18/2019,93.65,94.84,93.65,94.17
8/19/2019,94.17,94.97,93.38,94.44
8/20/2019,94.70,94.97,93.78,94.04
8/21/2019,93.91,96.29,93.65,95.23
8/22/2019,95.76,95.89,93.38,94.17
8/25/2019,94.04,94.04,90.07,91.53
8/26/2019,91.00,92.06,90.07,91.26
8/27/2019,92.19,92.19,88.62,89.55
8/28/2019,90.21,91.26,89.94,91.26
8/29/2019,90.34,91.26,89.68,90.87
9/1/2019,91.00,91.26,89.68,89.68
9/2/2019,90.47,92.19,90.21,91.26
9/3/2019,91.53,93.38,90.47,92.98
9/4/2019,92.98,95.63,92.59,94.70
9/5/2019,93.91,94.57,93.12,93.65
9/8/2019,93.51,94.44,92.98,93.91
9/9/2019,93.78,96.03,93.78,95.23
9/10/2019,95.76,98.67,95.63,96.03
9/11/2019,96.29,96.29,93.51,94.57
9/12/2019,93.65,97.35,93.38,95.23
9/15/2019,93.38,95.10,93.38,93.78
9/16/2019,94.04,94.57,91.26,91.53
9/17/2019,92.06,93.25,91.26,92.32
9/18/2019,92.59,92.98,91.53,91.79
9/19/2019,91.53,91.93,89.94,90.34
9/22/2019,91.53,92.59,90.87,92.59
9/24/2019,92.98,94.44,92.85,93.78
9/25/2019,93.65,95.76,93.25,93.38
9/26/2019,93.38,94.31,92.59,92.85
9/29/2019,92.59,93.65,92.59,93.25
9/30/2019,93.51,93.78,93.12,93.51
10/1/2019,93.25,93.38,92.59,92.98
10/2/2019,92.59,93.12,92.06,93.12
10/3/2019,92.72,94.70,91.53,92.32
10/6/2019,93.78,93.78,92.19,92.59
10/7/2019,92.46,92.59,91.79,92.06
10/8/2019,91.93,91.93,89.94,89.94
10/9/2019,89.94,90.47,87.83,89.28
10/10/2019,89.68,89.94,89.02,89.02
10/13/2019,87.30,89.94,87.30,87.30
10/14/2019,88.35,88.35,85.58,85.58
10/15/2019,86.24,87.56,83.06,83.06
10/16/2019,83.06,83.86,78.43,81.34
10/17/2019,81.74,82.80,80.42,82.01
10/20/2019,83.86,83.86,82.93,83.46
10/21/2019,82.40,84.65,82.40,83.33
10/22/2019,84.25,84.52,83.33,83.33
10/23/2019,83.33,85.45,83.06,85.45
10/24/2019,85.45,85.84,84.39,84.39
10/27/2019,84.39,85.58,84.39,84.78
10/28/2019,84.92,85.18,83.86,83.99
10/29/2019,83.33,83.33,81.61,82.14
10/30/2019,82.80,82.80,82.01,82.27
10/31/2019,82.27,82.27,81.48,81.74
11/3/2019,80.68,80.68,79.76,79.76
11/4/2019,79.76,80.42,79.76,80.02
11/5/2019,80.82,86.64,80.68,83.86
11/6/2019,83.99,84.65,82.80,83.33
11/7/2019,83.59,83.59,82.54,82.54
11/10/2019,82.01,83.59,81.08,82.01
11/11/2019,81.48,82.80,80.15,82.27
11/12/2019,81.74,82.27,81.48,81.61
11/13/2019,81.34,82.01,79.89,79.89
11/14/2019,79.89,82.80,79.89,82.80
11/17/2019,82.80,82.80,80.68,80.68
11/18/2019,80.95,81.87,80.42,80.95
11/19/2019,80.68,81.87,80.55,81.08
11/20/2019,80.95,84.25,80.95,82.54
11/21/2019,82.01,83.06,81.87,82.14
11/24/2019,83.33,84.78,82.01,82.54
11/25/2019,82.93,82.93,81.08,81.08
11/26/2019,81.34,82.14,80.82,80.82
11/27/2019,81.87,81.87,80.68,80.68
11/28/2019,80.68,80.95,80.15,80.95
12/1/2019,80.68,81.21,80.68,80.82
12/2/2019,81.08,81.34,80.68,80.82
12/3/2019,85.45,86.50,81.87,82.40
12/4/2019,82.01,82.14,81.34,81.48
12/5/2019,81.48,82.54,81.21,82.54
12/8/2019,82.54,83.33,82.01,83.06
12/9/2019,83.20,83.20,81.61,82.40
12/10/2019,82.01,84.78,81.74,83.99
12/11/2019,84.65,85.97,83.33,83.86
12/12/2019,83.99,84.52,82.01,82.14
12/15/2019,82.14,82.54,81.21,81.87
12/16/2019,82.01,82.67,82.01,82.14
12/17/2019,82.14,83.20,81.48,81.61
12/18/2019,81.74,84.12,81.61,83.33
12/19/2019,83.06,85.84,83.06,83.73
12/22/2019,84.52,88.49,84.52,88.09
12/23/2019,88.62,89.68,87.30,87.30
12/24/2019,88.09,89.02,86.50,87.43
12/25/2019,87.69,90.34,87.56,89.68
12/26/2019,90.21,92.32,90.21,91.26
12/29/2019,92.32,96.42,92.19,95.23
12/30/2019,96.42,96.56,92.59,92.59
12/31/2019,91.93,100.26,91.93,100.26
1/1/2020,110.21,110.21,110.21,110.21
1/2/2020,118.85,121.23,117.45,121.23
1/5/2020,123.61,131.82,123.18,128.04
1/6/2020,128.04,128.04,115.29,115.29
1/7/2020,113.45,117.67,112.37,115.61
1/8/2020,113.88,120.37,113.56,116.48
1/9/2020,118.85,119.72,116.26,117.88
1/12/2020,118.53,119.39,117.45,117.99
1/13/2020,118.53,119.61,116.15,117.77
1/14/2020,118.21,118.64,116.37,116.48
1/15/2020,117.23,117.23,112.80,113.67
1/16/2020,113.78,113.88,111.29,113.45
1/19/2020,113.67,118.85,112.48,116.15
1/20/2020,117.77,117.77,115.94,115.94
1/21/2020,115.61,115.83,113.99,114.42
1/22/2020,114.42,114.86,113.45,113.45
1/23/2020,113.34,116.69,112.37,113.34
1/26/2020,113.56,114.86,112.48,113.02
1/27/2020,113.02,113.67,108.05,109.02
1/28/2020,109.02,109.02,105.35,105.46
1/29/2020,105.35,106.21,102.32,102.32
1/30/2020,102.43,105.24,100.38,101.24
2/2/2020,101.46,105.13,100.38,102.21
2/3/2020,101.57,103.19,101.57,101.78
2/4/2020,91.63,91.63,91.63,91.63
2/5/2020,82.55,82.55,82.55,82.55
2/6/2020,81.15,84.93,78.88,82.55
2/9/2020,83.63,84.17,82.33,83.20
2/10/2020,83.52,84.71,82.01,84.28
2/11/2020,84.82,85.68,83.85,84.71
2/12/2020,84.93,85.58,82.98,83.20
2/13/2020,83.20,83.31,81.36,81.36
2/16/2020,81.58,82.23,80.93,81.47
2/17/2020,81.47,82.66,81.25,81.79
2/18/2020,81.90,82.44,80.17,80.61
2/19/2020,80.50,81.15,79.63,80.71
2/20/2020,80.93,81.47,80.82,81.15
2/23/2020,81.15,81.69,80.82,81.04
2/24/2020,80.71,80.71,76.28,76.50
2/25/2020,77.26,77.26,73.58,76.07
2/26/2020,74.23,75.42,73.26,73.91
2/27/2020,73.47,73.69,70.34,70.34
3/1/2020,67.53,67.53,63.97,63.97
3/2/2020,65.80,66.34,63.21,64.18
3/3/2020,65.80,66.77,64.83,66.67
3/4/2020,65.59,66.77,65.26,66.56
3/5/2020,67.21,69.69,67.10,68.61
3/8/2020,64.83,65.37,61.80,61.80
3/9/2020,55.65,58.35,55.65,55.65
3/10/2020,58.24,61.16,57.05,61.16
3/11/2020,61.59,62.34,57.27,58.35
3/12/2020,56.40,57.27,55.11,55.65
3/15/2020,56.94,57.91,55.21,55.43
3/16/2020,55.11,55.11,51.97,53.11
3/17/2020,53.11,54.35,52.40,53.97
3/18/2020,53.54,55.54,53.38,53.97
3/19/2020,53.97,54.78,53.48,54.13
3/22/2020,54.02,54.35,53.43,53.70
3/23/2020,53.32,53.38,51.00,51.00
3/24/2020,52.13,53.59,51.86,53.48
3/25/2020,54.67,55.65,52.84,53.92
3/26/2020,54.46,54.67,53.70,54.24
3/29/2020,53.48,54.46,53.48,53.97
3/30/2020,54.35,56.19,53.75,55.75
3/31/2020,55.97,57.27,55.97,56.40
4/1/2020,57.27,62.02,56.62,62.02
4/2/2020,64.51,68.18,64.51,65.15
4/5/2020,65.80,66.02,63.21,63.75
4/6/2020,63.32,64.51,63.32,64.18
4/7/2020,64.29,67.31,63.97,65.48
4/8/2020,65.48,66.02,64.51,64.94
4/9/2020,65.69,66.02,64.61,64.94
4/12/2020,65.37,67.96,63.86,65.37
4/13/2020,66.02,66.99,65.48,65.91
4/14/2020,66.45,66.45,65.37,65.59
4/15/2020,65.59,65.59,64.40,64.61
4/16/2020,64.29,64.29,62.24,62.88
4/19/2020,63.53,64.07,62.88,63.10
4/20/2020,63.21,65.15,62.13,64.72
4/21/2020,62.13,63.64,62.13,62.78
4/22/2020,62.13,63.64,62.13,63.32
4/23/2020,64.07,64.83,63.75,63.97
4/26/2020,65.26,66.56,64.83,66.56
4/27/2020,67.53,69.58,66.88,67.42
4/28/2020,67.10,69.15,66.56,68.94
4/29/2020,70.12,72.72,70.02,71.85
4/30/2020,72.39,73.47,71.20,71.96
5/3/2020,65.15,66.67,64.83,64.83
5/4/2020,59.43,64.18,59.43,63.21
5/5/2020,64.83,65.69,64.29,65.26
5/6/2020,65.91,66.23,64.29,64.40
5/7/2020,63.43,63.97,62.88,63.43
5/10/2020,64.07,64.07,62.34,62.88
5/11/2020,62.13,62.13,58.89,61.26
5/12/2020,61.26,63.75,61.26,62.67
5/13/2020,63.32,67.21,62.88,66.23
5/14/2020,66.34,67.10,64.94,65.48
5/17/2020,65.69,66.45,65.48,65.80
5/18/2020,66.34,67.86,65.91,66.45
5/19/2020,67.42,67.42,66.23,66.34
5/20/2020,66.02,66.23,65.48,65.48
5/21/2020,65.59,66.34,65.37,65.59
5/31/2020,66.77,68.29,66.02,67.96
6/1/2020,68.07,69.04,67.10,68.29
6/2/2020,69.15,72.61,69.04,70.56
6/3/2020,70.66,71.20,68.61,68.83
6/4/2020,68.94,71.31,67.64,69.69
6/7/2020,71.20,71.20,70.23,70.88
6/8/2020,70.77,70.99,70.34,70.34
6/9/2020,70.45,72.83,70.34,71.74
6/10/2020,72.29,72.29,70.66,70.99
6/11/2020,70.56,70.99,70.02,70.23
6/14/2020,70.23,72.39,70.12,71.31
6/15/2020,71.31,72.18,70.99,71.85
6/16/2020,72.39,74.55,72.39,74.23
6/17/2020,74.34,74.99,72.39,72.72
6/18/2020,73.04,73.04,71.64,71.85
6/21/2020,72.39,72.72,71.20,71.31
6/22/2020,69.15,69.80,68.29,68.50
6/23/2020,68.61,69.91,68.29,69.80
6/24/2020,69.91,75.42,69.91,73.37
6/25/2020,72.72,74.34,72.29,73.47
6/28/2020,73.80,74.66,73.15,73.37
6/29/2020,73.58,73.91,72.83,73.47
6/30/2020,73.47,73.69,71.85,72.39
7/1/2020,71.31,73.58,71.31,72.50
7/2/2020,73.04,74.45,72.72,73.37
7/5/2020,74.01,74.77,73.47,74.45
7/6/2020,74.66,76.07,74.34,75.74
7/7/2020,76.18,76.50,75.42,75.53
7/8/2020,75.96,76.61,75.31,75.96
7/9/2020,76.18,76.50,75.42,75.42
7/12/2020,76.18,76.28,75.85,76.18
7/13/2020,76.28,76.39,75.42,75.53
7/14/2020,75.63,75.63,73.37,74.01
7/15/2020,74.55,75.20,74.45,74.99
7/16/2020,75.20,75.96,74.99,75.53
7/19/2020,75.63,75.96,75.20,75.74
7/20/2020,75.20,75.42,69.37,74.01
7/21/2020,74.66,79.31,74.66,76.72
7/22/2020,78.23,79.09,77.15,77.47
7/23/2020,77.69,77.69,75.85,76.18
7/26/2020,76.07,77.26,74.88,76.07
7/27/2020,76.18,77.04,75.74,76.39
7/28/2020,76.39,76.50,75.63,75.63
8/5/2020,76.18,76.93,75.96,76.18
8/6/2020,76.39,76.82,75.96,76.18
8/9/2020,76.28,76.72,75.85,76.28
8/10/2020,76.61,76.72,75.96,76.28
8/11/2020,76.39,77.69,76.39,76.82
8/12/2020,77.26,78.34,76.72,77.26
8/13/2020,78.23,81.04,77.80,79.52
8/16/2020,80.06,82.87,79.96,81.69
8/17/2020,82.23,82.23,78.34,80.28
8/18/2020,80.39,81.90,79.20,80.39
8/19/2020,81.04,81.04,79.52,80.17
8/20/2020,79.96,81.58,79.63,80.39
8/23/2020,80.39,81.04,80.39,80.82
8/24/2020,81.04,81.90,80.17,81.25
8/25/2020,81.90,86.44,81.25,84.82
8/26/2020,84.82,85.90,83.74,85.47
8/27/2020,86.33,88.06,85.25,86.01
8/30/2020,87.41,90.22,87.20,89.90
8/31/2020,90.76,94.54,90.22,93.25
9/1/2020,93.46,95.62,90.22,91.63
9/2/2020,90.98,92.92,88.92,92.38
9/3/2020,92.49,93.14,91.30,92.17
9/6/2020,92.38,93.46,91.41,92.38
9/7/2020,92.60,95.08,92.60,93.79
9/8/2020,93.90,94.54,92.71,93.03
9/9/2020,92.71,94.11,91.30,93.68
9/10/2020,94.54,99.73,94.11,97.14
9/13/2020,99.41,103.84,99.30,103.51
9/14/2020,104.81,105.56,97.46,102.32
9/15/2020,102.65,102.65,100.38,100.70
9/16/2020,100.70,101.67,97.24,98.87
9/17/2020,98.87,104.81,97.24,104.81
9/20/2020,109.13,113.02,109.13,110.75
9/21/2020,110.75,111.51,106.86,106.97
9/22/2020,105.89,109.13,104.16,106.65
9/24/2020,106.10,110.53,105.46,109.67
9/27/2020,112.80,112.91,109.89,110.43
9/28/2020,111.83,114.53,110.21,111.62
9/29/2020,112.70,115.51,110.21,112.16
9/30/2020,112.91,114.53,111.29,114.21
10/1/2020,114.53,121.12,114.53,116.69
10/4/2020,115.61,125.55,115.18,117.77
10/5/2020,118.31,121.56,113.78,121.12
10/6/2020,124.26,124.80,120.80,121.34
10/7/2020,121.56,121.56,118.96,120.04
10/8/2020,120.04,121.12,118.85,118.96
10/11/2020,119.39,122.10,117.88,120.91
10/12/2020,121.02,122.42,120.04,121.45
10/13/2020,122.10,133.55,121.56,133.55
10/14/2020,137.22,146.68,135.60,146.68
10/15/2020,149.11,153.16,140.73,142.09
10/18/2020,144.79,149.11,141.82,143.71
10/19/2020,144.79,158.02,142.63,158.02
10/20/2020,160.18,172.88,157.21,162.07
10/21/2020,163.70,170.72,161.26,163.43
10/22/2020,161.53,165.59,152.35,156.40
10/25/2020,156.94,162.88,141.00,141.00
10/26/2020,135.60,146.41,126.96,138.84
10/27/2020,137.76,148.57,135.60,144.52
10/28/2020,147.49,150.73,140.46,140.46
10/29/2020,135.06,139.38,127.39,128.58
11/1/2020,129.77,133.98,127.39,128.80
11/2/2020,130.20,141.55,129.55,141.55
11/3/2020,144.79,150.73,142.36,144.79
11/4/2020,147.76,157.21,147.22,151.27
11/5/2020,153.97,154.78,143.71,146.41
11/8/2020,148.03,154.24,146.68,152.35
11/9/2020,155.86,162.61,155.05,161.53
11/10/2020,165.59,166.94,148.57,159.37
11/11/2020,168.56,169.91,161.53,164.51
11/12/2020,164.51,164.51,159.91,161.80
11/15/2020,162.07,169.91,161.53,167.21
11/16/2020,169.91,183.14,167.48,181.52
11/17/2020,184.49,185.58,176.12,178.28
11/18/2020,178.01,178.01,172.61,174.50
11/19/2020,174.50,184.22,171.26,179.09
11/22/2020,180.17,185.31,179.90,181.52
11/23/2020,180.71,185.04,178.28,181.79
11/24/2020,183.41,186.39,182.06,183.14
11/25/2020,183.68,185.31,179.90,180.44
11/26/2020,166.94,177.74,166.94,171.53
11/29/2020,172.88,178.82,172.34,174.77
11/30/2020,176.12,177.20,172.61,173.69
12/1/2020,172.88,177.20,172.88,173.42
12/2/2020,173.96,175.58,172.34,173.15
12/3/2020,173.69,176.39,172.61,173.42
12/6/2020,174.23,175.04,156.13,156.13
12/7/2020,156.13,166.13,152.89,166.13
12/8/2020,167.21,168.56,160.99,163.16
12/9/2020,163.97,164.78,162.07,162.34
12/10/2020,162.61,165.59,161.53,163.97
12/13/2020,164.24,176.93,164.24,174.77
12/14/2020,175.31,175.58,171.26,172.34
12/15/2020,172.34,173.42,169.37,171.26
12/16/2020,172.88,175.85,171.80,172.34
12/17/2020,172.34,173.42,166.67,170.45
12/20/2020,170.45,170.45,163.70,164.78
12/21/2020,154.51,160.45,149.11,152.62
12/22/2020,156.13,162.07,156.13,162.07
12/23/2020,162.07,166.67,158.83,163.16
12/24/2020,163.16,163.16,157.21,160.18
12/27/2020,160.18,161.26,157.48,158.56
12/28/2020,158.56,158.83,156.67,157.21
12/29/2020,157.21,163.97,154.51,163.97
12/30/2020,167.48,170.99,162.07,162.07
12/31/2020,162.07,165.32,160.18,160.72
1/3/2021,161.53,161.53,155.59,158.29
1/4/2021,158.83,162.07,157.21,159.91
1/5/2021,160.99,161.80,158.02,158.56
1/6/2021,159.10,160.45,158.29,158.56
1/7/2021,158.56,160.18,158.56,159.10
1/10/2021,160.18,165.05,159.91,162.61
1/11/2021,163.43,163.70,162.07,162.34
1/12/2021,162.88,165.86,161.80,163.70
1/13/2021,164.24,164.78,162.61,163.97
1/14/2021,163.97,168.56,162.07,164.78
1/17/2021,165.05,167.75,163.70,163.70
1/18/2021,164.78,164.78,155.32,160.99
1/19/2021,160.99,162.88,159.64,160.99
1/20/2021,160.72,160.99,159.37,159.64
1/21/2021,160.72,161.53,158.83,159.64
1/24/2021,160.45,160.45,156.67,157.75
1/25/2021,158.29,159.37,157.48,158.29
1/26/2021,157.48,158.29,156.13,157.21
1/27/2021,156.67,158.29,156.40,156.67
1/28/2021,155.59,157.48,155.05,157.48
1/31/2021,156.67,158.29,153.97,155.59
2/1/2021,155.59,156.94,151.81,152.89
2/2/2021,153.16,153.97,148.57,152.35
2/3/2021,152.62,153.43,146.41,148.03
2/4/2021,144.52,146.41,141.55,146.14
2/7/2021,146.68,153.97,146.41,151.54
2/8/2021,153.16,157.21,152.89,156.13
2/9/2021,157.75,160.45,156.67,158.83
2/10/2021,159.91,160.99,156.40,156.67
2/11/2021,156.94,159.10,155.86,156.67
2/14/2021,158.02,163.16,157.75,163.16
2/15/2021,166.94,170.18,166.40,167.21
2/16/2021,168.56,168.56,162.61,165.59
2/17/2021,166.40,182.06,165.86,182.06
2/18/2021,181.52,181.52,172.34,172.61
2/21/2021,173.15,176.39,170.45,173.69
2/22/2021,175.58,176.12,173.15,173.96
2/23/2021,174.50,183.68,173.15,176.39
2/24/2021,176.66,179.36,167.48,169.64
2/25/2021,182.06,184.76,175.85,176.93
2/28/2021,170.99,173.96,170.18,170.99
3/1/2021,171.53,177.20,170.72,172.07
3/2/2021,172.88,173.69,169.64,171.26
3/3/2021,171.26,171.53,167.75,168.29
3/4/2021,168.29,170.99,165.86,167.48
3/7/2021,169.10,174.50,167.75,172.61
3/8/2021,172.07,173.96,169.37,169.91
3/9/2021,170.45,175.04,169.37,170.72
3/10/2021,171.26,177.20,170.18,171.80
3/11/2021,172.07,172.88,168.83,169.91
3/14/2021,170.72,171.26,168.83,169.10
3/15/2021,169.10,171.53,167.48,169.64
3/16/2021,169.91,170.99,162.34,165.59
3/17/2021,167.48,168.56,165.05,165.86
3/18/2021,166.40,166.94,162.07,165.32
3/21/2021,165.05,169.10,164.24,167.75
3/22/2021,168.83,169.10,165.86,166.67
3/23/2021,166.94,168.02,164.78,164.78
3/24/2021,163.70,165.59,163.70,163.97
3/25/2021,165.05,166.13,163.16,165.05
3/28/2021,165.05,167.21,163.97,164.78
3/29/2021,163.97,166.40,163.97,165.86
3/30/2021,166.13,166.40,163.70,164.24
3/31/2021,164.24,164.24,160.45,161.26
4/4/2021,160.45,160.99,158.56,159.64
4/5/2021,159.64,166.67,159.64,163.16
4/6/2021,164.51,164.78,162.61,163.16
4/7/2021,163.70,163.97,162.07,162.34
4/8/2021,162.34,162.34,160.18,160.72
4/11/2021,160.45,160.45,158.29,159.10
4/12/2021,159.10,160.45,158.29,158.56
4/13/2021,158.83,158.83,156.40,156.67
4/14/2021,156.67,157.75,155.59,156.40
4/15/2021,157.75,158.02,156.67,157.21
4/18/2021,157.75,159.64,157.75,158.02
4/19/2021,158.29,159.91,158.29,159.37
4/20/2021,159.64,160.45,157.75,158.02
4/21/2021,158.02,163.97,157.21,162.07
4/22/2021,162.88,162.88,160.18,160.45
4/25/2021,160.72,160.99,158.29,158.56
4/26/2021,158.02,158.02,156.67,157.75
4/27/2021,157.75,160.72,157.21,160.18
4/28/2021,161.26,161.80,157.48,157.75
4/29/2021,157.75,159.91,157.48,157.75
5/2/2021,158.29,158.29,156.67,157.21
5/3/2021,157.21,159.37,156.67,157.75
5/4/2021,158.02,158.29,156.94,157.21
5/5/2021,157.48,157.75,155.86,155.86
5/6/2021,155.59,155.59,152.08,152.89
5/9/2021,152.89,152.89,150.46,151.54
5/10/2021,151.27,151.54,150.46,151.27
5/17/2021,152.35,153.70,151.27,153.70
5/18/2021,153.97,158.29,153.97,156.94
5/19/2021,157.21,157.75,155.59,156.13
5/20/2021,155.59,157.48,155.05,155.05
5/23/2021,156.67,157.48,155.86,156.40
5/24/2021,156.40,160.45,154.78,155.59
5/25/2021,155.59,157.21,153.97,155.59
5/26/2021,156.13,156.40,155.32,156.13
5/27/2021,156.67,159.91,156.40,158.29
5/30/2021,159.91,161.26,159.91,160.72
5/31/2021,161.26,165.59,161.26,162.88
6/1/2021,162.88,163.43,160.45,161.53
6/2/2021,161.26,161.26,159.64,160.18
6/3/2021,158.83,160.99,158.83,159.37
6/6/2021,159.37,162.88,159.37,160.72
6/7/2021,162.34,166.40,160.99,164.24
6/8/2021,166.40,167.48,154.51,161.80
6/9/2021,162.61,163.16,159.91,161.26
6/10/2021,160.99,160.99,159.10,159.91
6/13/2021,160.45,161.26,159.91,160.72
6/14/2021,160.45,160.45,155.59,158.29
6/15/2021,158.29,161.53,158.29,158.56
6/16/2021,159.37,162.61,158.29,160.72
6/17/2021,162.07,167.21,160.99,165.59
6/20/2021,169.64,172.88,168.29,169.10
6/21/2021,168.83,168.83,165.59,167.21
6/22/2021,167.21,170.72,166.40,168.02
6/23/2021,168.56,172.34,168.02,168.02
6/24/2021,168.02,168.29,163.97,165.05
6/27/2021,165.05,166.40,164.24,165.05
6/28/2021,165.59,166.40,163.70,165.32
6/29/2021,165.59,166.13,164.51,164.78
6/30/2021,164.78,165.05,162.61,163.16
7/1/2021,162.07,163.16,160.45,160.72
7/4/2021,160.45,160.45,158.56,158.83
7/5/2021,158.56,161.53,156.94,159.64
7/6/2021,161.26,161.26,158.56,158.56
7/7/2021,158.56,162.61,156.94,162.34
7/8/2021,163.70,165.32,160.99,160.99
7/11/2021,162.07,162.34,159.64,159.64
7/12/2021,159.37,160.45,156.94,159.10
7/13/2021,159.64,160.18,157.75,158.02
7/14/2021,158.02,159.37,157.75,158.29
7/15/2021,157.75,159.64,157.75,158.02
7/25/2021,159.37,160.45,158.02,158.83
7/26/2021,159.10,159.37,156.94,157.48
7/27/2021,157.48,158.02,157.21,157.48
7/28/2021,157.75,159.10,157.75,157.75
7/29/2021,158.29,158.83,157.48,158.02
8/1/2021,158.83,158.83,157.75,158.29
8/2/2021,158.02,158.56,157.21,157.48
8/3/2021,157.75,157.75,155.05,155.86
8/4/2021,155.86,156.13,154.51,155.59
8/5/2021,155.59,156.67,154.24,155.86
8/8/2021,156.67,157.75,155.05,155.32
8/9/2021,156.13,156.13,154.51,155.59
8/10/2021,155.59,155.86,154.78,155.05
8/11/2021,154.78,154.78,152.35,152.35
8/12/2021,152.62,152.89,145.87,151.27
8/15/2021,149.65,152.62,149.38,152.35
8/16/2021,152.35,155.59,151.54,152.35
8/17/2021,152.35,152.35,149.92,149.92
8/18/2021,148.57,151.27,148.57,149.65
8/19/2021,149.11,149.11,145.60,146.68
8/22/2021,145.33,145.33,142.36,142.36
8/23/2021,142.63,143.44,137.76,139.92
8/24/2021,142.36,149.65,142.36,146.68
8/25/2021,145.87,146.68,143.17,143.17
8/26/2021,142.90,145.06,141.55,144.25
8/29/2021,144.25,145.33,144.25,145.33
8/30/2021,145.33,148.30,145.33,146.68
8/31/2021,146.68,149.92,146.68,149.92
9/1/2021,150.19,152.35,150.19,151.27
9/2/2021,151.27,151.27,149.92,150.46
9/5/2021,151.27,152.35,149.65,150.46
9/6/2021,150.73,152.08,150.19,150.73
9/7/2021,151.00,151.54,150.19,150.73
9/8/2021,151.27,151.27,149.38,149.38
9/9/2021,149.38,149.38,147.22,148.03
9/12/2021,147.76,147.76,145.87,146.68
9/13/2021,145.87,146.95,145.87,146.95
9/14/2021,147.49,148.30,146.68,146.68
9/15/2021,146.41,148.03,146.41,147.49
9/16/2021,148.30,152.08,146.95,150.46
9/19/2021,151.27,152.35,150.73,151.00
9/20/2021,151.27,151.27,145.87,146.41
9/21/2021,145.87,150.73,145.33,148.03
9/22/2021,147.22,148.84,146.41,147.22
9/26/2021,148.57,150.19,147.49,147.76
9/27/2021,147.76,148.03,146.41,146.41
9/28/2021,146.68,147.49,144.52,144.79
9/29/2021,145.33,145.87,145.06,145.87
9/30/2021,145.87,147.22,145.33,146.41
10/3/2021,146.95,146.95,145.60,145.87
10/4/2021,145.87,146.14,143.98,144.25
10/5/2021,143.98,144.52,143.17,143.44
10/6/2021,143.44,143.44,139.11,140.73
10/7/2021,140.73,140.73,139.38,139.92
10/10/2021,139.65,140.46,136.68,137.49
10/11/2021,136.68,140.19,127.50,138.84
10/12/2021,140.46,141.27,138.84,139.65
10/13/2021,139.65,142.63,139.38,141.82
10/14/2021,141.27,145.60,141.27,143.71
10/17/2021,143.98,146.41,143.44,143.98
10/18/2021,143.98,144.52,142.90,143.71
10/19/2021,143.98,143.98,141.55,142.63
10/20/2021,141.55,142.09,140.73,140.73
10/21/2021,140.73,141.55,139.11,139.11
10/24/2021,139.11,139.11,137.76,138.30
10/25/2021,139.92,142.09,138.30,139.38
10/26/2021,139.38,141.55,139.38,140.19
10/27/2021,139.65,139.65,137.76,138.03
10/28/2021,138.30,139.11,137.49,138.84
10/31/2021,139.11,139.38,136.41,137.49
11/1/2021,137.49,137.49,136.41,136.41
11/2/2021,136.14,136.14,134.41,134.41
11/3/2021,129.77,131.71,129.55,131.71
11/4/2021,132.25,133.87,131.28,133.55
11/7/2021,131.82,132.58,129.77,129.88
11/8/2021,129.77,129.77,118.85,118.85
11/9/2021,118.85,120.58,115.94,115.94
11/10/2021,115.61,117.23,114.64,115.40
11/11/2021,115.40,121.23,115.40,118.96
11/14/2021,118.31,119.29,117.23,119.18
11/15/2021,118.85,118.85,114.64,115.61
11/16/2021,114.75,114.86,111.83,113.99
11/17/2021,113.02,113.99,112.37,112.70
11/18/2021,111.83,112.80,110.10,110.21
11/21/2021,108.05,109.67,107.94,108.59
11/22/2021,108.70,109.13,106.97,106.97
11/23/2021,106.21,111.94,106.10,110.86
11/24/2021,112.70,112.70,110.10,110.10
11/25/2021,110.21,111.83,109.67,109.67
11/28/2021,102.65,104.16,101.13,101.24
11/29/2021,102.11,102.86,98.54,99.30
11/30/2021,100.59,109.13,99.51,109.13
12/1/2021,108.70,110.64,105.13,107.51
12/2/2021,105.67,111.29,105.67,109.67
12/5/2021,110.75,112.48,109.35,110.86
12/6/2021,110.86,112.48,110.21,110.32
12/7/2021,110.75,115.40,110.75,115.07
12/8/2021,116.15,117.23,113.56,114.53
12/9/2021,114.53,114.53,109.78,113.45
12/12/2021,113.45,118.21,113.45,117.23
12/13/2021,117.77,119.39,116.91,116.91
12/14/2021,118.10,119.07,114.86,117.34
12/15/2021,118.21,121.56,117.45,118.75
12/16/2021,119.72,123.72,119.39,119.94
12/19/2021,119.94,121.88,118.21,118.85
12/20/2021,118.21,118.85,116.37,117.23
12/21/2021,118.64,118.64,116.37,117.67
12/22/2021,117.88,118.42,115.72,115.94
12/23/2021,115.07,117.45,113.78,115.07
12/26/2021,115.29,115.83,112.48,112.48
12/27/2021,112.26,112.37,109.67,111.29
12/28/2021,111.83,112.37,110.75,111.29
12/29/2021,111.83,111.83,107.08,107.94
12/30/2021,108.81,109.13,105.35,105.46
1/2/2022,105.56,106.75,105.56,106.75
1/3/2022,110.21,111.29,107.83,108.27
1/4/2022,108.59,109.24,107.40,107.40
1/5/2022,107.94,107.94,107.08,107.08
1/6/2022,107.51,107.62,106.65,106.97
1/9/2022,111.18,115.51,111.18,112.80
1/10/2022,113.34,113.67,111.62,111.83
1/11/2022,111.94,112.05,110.43,110.64
1/12/2022,110.21,114.75,110.21,113.45
1/13/2022,113.78,113.88,112.37,112.37
